PairName,SeqType,NumMatches,Inliers,TimeMS,H_Error,MMA@3,MMA@5,MMA@7,MHA_Acc@3,MHA_Acc@5,MHA_Acc@7,AUC@1,AUC@3,AUC@5,AUC@10
i_fenis_1_2,illumination,1283,1135,9.40,0.0000,0.8893,0.9634,0.9899,1,1,1,1.0000,1.0000,1.0000,1.0000
i_fenis_1_3,illumination,970,736,9.56,0.6201,0.7309,0.8866,0.9577,1,1,1,0.3799,0.7933,0.8760,0.9380
i_fenis_1_4,illumination,547,336,9.48,0.8079,0.5960,0.7678,0.8574,1,1,1,0.1921,0.7307,0.8384,0.9192
i_fenis_1_5,illumination,480,257,9.55,0.6846,0.5229,0.7083,0.8313,1,1,1,0.3154,0.7718,0.8631,0.9315
i_fenis_1_6,illumination,534,316,9.62,0.8240,0.5805,0.7678,0.8652,1,1,1,0.1760,0.7253,0.8352,0.9176
i_fog_1_2,illumination,1735,1582,9.75,0.2951,0.9049,0.9718,0.9925,1,1,1,0.7049,0.9016,0.9410,0.9705
i_fog_1_3,illumination,1388,1180,9.96,0.0000,0.8610,0.9625,0.9856,1,1,1,1.0000,1.0000,1.0000,1.0000
i_fog_1_4,illumination,1371,1164,10.49,0.3836,0.8373,0.9387,0.9803,1,1,1,0.6164,0.8721,0.9233,0.9616
i_fog_1_5,illumination,939,760,9.57,0.7945,0.7945,0.8978,0.9382,1,1,1,0.2055,0.7352,0.8411,0.9206
i_fog_1_6,illumination,892,696,9.15,0.9037,0.7724,0.8778,0.9159,1,1,1,0.0963,0.6988,0.8193,0.9096
i_fruits_1_2,illumination,1450,1176,22.98,0.3040,0.8083,0.9207,0.9538,1,1,1,0.6960,0.8987,0.9392,0.9696
i_fruits_1_3,illumination,1379,1073,13.41,0.2573,0.7716,0.9072,0.9594,1,1,1,0.7427,0.9142,0.9485,0.9743
i_fruits_1_4,illumination,1385,1057,13.73,0.3189,0.7588,0.8968,0.9473,1,1,1,0.6811,0.8937,0.9362,0.9681
i_fruits_1_5,illumination,1312,1006,13.29,0.7168,0.7546,0.8887,0.9360,1,1,1,0.2832,0.7611,0.8566,0.9283
i_fruits_1_6,illumination,1366,1094,14.18,0.3903,0.7950,0.9100,0.9553,1,1,1,0.6097,0.8699,0.9219,0.9610
i_gonnenberg_1_2,illumination,1220,1115,9.57,0.7308,0.9131,0.9713,0.9820,1,1,1,0.2692,0.7564,0.8538,0.9269
i_gonnenberg_1_3,illumination,1233,1135,9.51,0.8992,0.9205,0.9757,0.9927,1,1,1,0.1008,0.7003,0.8202,0.9101
i_gonnenberg_1_4,illumination,1098,977,9.97,0.6609,0.8816,0.9617,0.9818,1,1,1,0.3391,0.7797,0.8678,0.9339
i_gonnenberg_1_5,illumination,1145,1056,9.03,0.4978,0.9214,0.9686,0.9782,1,1,1,0.5022,0.8341,0.9004,0.9502
i_gonnenberg_1_6,illumination,1146,1029,9.07,0.8282,0.8988,0.9590,0.9747,1,1,1,0.1718,0.7239,0.8344,0.9172
i_greenhouse_1_2,illumination,1691,1458,10.67,0.3460,0.8587,0.9574,0.9876,1,1,1,0.6540,0.8847,0.9308,0.9654
i_greenhouse_1_3,illumination,1634,1392,10.85,0.5583,0.8464,0.9437,0.9859,1,1,1,0.4417,0.8139,0.8883,0.9442
i_greenhouse_1_4,illumination,1465,1190,11.01,0.6404,0.8027,0.9201,0.9713,1,1,1,0.3596,0.7865,0.8719,0.9360
i_greenhouse_1_5,illumination,1484,1196,10.80,0.8920,0.7931,0.9151,0.9677,1,1,1,0.1080,0.7027,0.8216,0.9108
i_greenhouse_1_6,illumination,1383,1077,10.57,0.7890,0.7585,0.8995,0.9573,1,1,1,0.2110,0.7370,0.8422,0.9211
i_greentea_1_2,illumination,897,743,11.03,0.0000,0.8384,0.8997,0.9420,1,1,1,1.0000,1.0000,1.0000,1.0000
i_greentea_1_3,illumination,1200,1077,12.72,0.0000,0.9050,0.9508,0.9658,1,1,1,1.0000,1.0000,1.0000,1.0000
i_greentea_1_4,illumination,1256,1152,10.62,0.0000,0.9212,0.9578,0.9689,1,1,1,1.0000,1.0000,1.0000,1.0000
i_greentea_1_5,illumination,1271,1166,9.92,0.1357,0.9197,0.9512,0.9685,1,1,1,0.8643,0.9548,0.9729,0.9864
i_greentea_1_6,illumination,1169,1023,10.03,0.1113,0.8743,0.9461,0.9769,1,1,1,0.8887,0.9629,0.9777,0.9889
i_indiana_1_2,illumination,1098,881,8.47,0.5504,0.7796,0.9208,0.9745,1,1,1,0.4496,0.8165,0.8899,0.9450
i_indiana_1_3,illumination,1038,738,8.81,0.0000,0.7274,0.8902,0.9624,1,1,1,1.0000,1.0000,1.0000,1.0000
i_indiana_1_4,illumination,980,691,8.97,0.9200,0.6949,0.8765,0.9490,1,1,1,0.0800,0.6933,0.8160,0.9080
i_indiana_1_5,illumination,952,663,9.04,0.8457,0.6786,0.8571,0.9422,1,1,1,0.1543,0.7181,0.8309,0.9154
i_indiana_1_6,illumination,911,621,8.93,0.6141,0.6784,0.8595,0.9352,1,1,1,0.3859,0.7953,0.8772,0.9386
i_kions_1_2,illumination,975,789,9.69,1.1138,0.7764,0.9097,0.9641,1,1,1,0.0000,0.6287,0.7772,0.8886
i_kions_1_3,illumination,775,558,10.34,0.5833,0.7019,0.8529,0.9303,1,1,1,0.4167,0.8056,0.8833,0.9417
i_kions_1_4,illumination,881,623,9.78,1.5520,0.6856,0.8706,0.9489,1,1,1,0.0000,0.4827,0.6896,0.8448
i_kions_1_5,illumination,876,625,10.64,1.5275,0.6769,0.8573,0.9532,1,1,1,0.0000,0.4908,0.6945,0.8472
i_kions_1_6,illumination,696,476,9.53,0.6475,0.6767,0.8046,0.8822,1,1,1,0.3525,0.7842,0.8705,0.9352
i_ktirio_1_2,illumination,1447,1358,10.87,0.2038,0.9371,0.9793,0.9910,1,1,1,0.7962,0.9321,0.9592,0.9796
i_ktirio_1_3,illumination,1039,851,10.90,0.4721,0.8094,0.9095,0.9567,1,1,1,0.5279,0.8426,0.9056,0.9528
i_ktirio_1_4,illumination,866,589,10.58,1.2577,0.6594,0.8210,0.9030,1,1,1,0.0000,0.5808,0.7485,0.8742
i_ktirio_1_5,illumination,999,775,10.37,0.6513,0.7618,0.8799,0.9349,1,1,1,0.3487,0.7829,0.8697,0.9349
i_ktirio_1_6,illumination,788,531,10.59,1.2211,0.6612,0.7995,0.8820,1,1,1,0.0000,0.5930,0.7558,0.8779
i_kurhaus_1_2,illumination,1445,1340,10.46,0.1425,0.9253,0.9758,0.9896,1,1,1,0.8575,0.9525,0.9715,0.9858
i_kurhaus_1_3,illumination,1241,1099,11.00,0.2142,0.8904,0.9565,0.9742,1,1,1,0.7858,0.9286,0.9572,0.9786
i_kurhaus_1_4,illumination,1175,985,10.51,0.0000,0.8494,0.9379,0.9711,1,1,1,1.0000,1.0000,1.0000,1.0000
i_kurhaus_1_5,illumination,1053,829,9.87,0.2004,0.7958,0.9193,0.9582,1,1,1,0.7996,0.9332,0.9599,0.9800
i_kurhaus_1_6,illumination,1014,769,10.29,0.4207,0.7515,0.8895,0.9408,1,1,1,0.5793,0.8598,0.9159,0.9579
i_leuven_1_2,illumination,1219,1083,10.14,1.5572,0.8720,0.9516,0.9852,1,1,1,0.0000,0.4809,0.6886,0.8443
i_leuven_1_3,illumination,1244,1121,9.68,1.4479,0.8850,0.9510,0.9791,1,1,1,0.0000,0.5174,0.7104,0.8552
i_leuven_1_4,illumination,1156,1003,9.57,2.3000,0.8573,0.9420,0.9715,1,1,1,0.0000,0.2333,0.5400,0.7700
i_leuven_1_5,illumination,1035,886,9.55,1.3284,0.8609,0.9314,0.9691,1,1,1,0.0000,0.5572,0.7343,0.8672
i_leuven_1_6,illumination,956,772,9.47,7.2527,0.6004,0.7751,0.8692,0,0,0,0.0000,0.0000,0.0000,0.2747
i_lionday_1_2,illumination,780,520,10.56,1.2184,0.6423,0.8295,0.9192,1,1,1,0.0000,0.5939,0.7563,0.8782
i_lionday_1_3,illumination,807,572,11.63,1.0004,0.6877,0.8686,0.9331,1,1,1,0.0000,0.6665,0.7999,0.9000
i_lionday_1_4,illumination,580,266,12.65,2.7381,0.3828,0.5793,0.7207,1,1,1,0.0000,0.0873,0.4524,0.7262
i_lionday_1_5,illumination,674,374,11.85,2.8954,0.4881,0.6914,0.8323,1,1,1,0.0000,0.0349,0.4209,0.7105
i_lionday_1_6,illumination,776,566,11.17,1.3516,0.6804,0.8505,0.9278,1,1,1,0.0000,0.5495,0.7297,0.8648
i_lionnight_1_2,illumination,877,731,10.70,0.9324,0.8164,0.9213,0.9601,1,1,1,0.0676,0.6892,0.8135,0.9068
i_lionnight_1_3,illumination,708,526,10.36,0.8843,0.7133,0.8701,0.9322,1,1,1,0.1157,0.7052,0.8231,0.9116
