PairName,SeqType,NumMatches,Inliers,TimeMS,H_Error,MMA@3,MMA@5,MMA@7,MHA_Acc@3,MHA_Acc@5,MHA_Acc@7,AUC@1,AUC@3,AUC@5,AUC@10
i_lionnight_1_6,illumination,1296,1185,4.36,1.0510,0.9082,0.9329,0.9360,1,1,1,0.0000,0.6497,0.7898,0.8949
i_londonbridge_1_2,illumination,958,896,3.88,1.1996,0.9259,0.9687,0.9791,1,1,1,0.0000,0.6001,0.7601,0.8800
i_londonbridge_1_3,illumination,951,884,4.01,1.0563,0.9138,0.9653,0.9832,1,1,1,0.0000,0.6479,0.7887,0.8944
i_londonbridge_1_4,illumination,937,807,3.92,2.4031,0.8164,0.9413,0.9669,1,1,1,0.0000,0.1990,0.5194,0.7597
i_londonbridge_1_5,illumination,789,473,4.13,1.7763,0.5463,0.6933,0.7833,1,1,1,0.0000,0.4079,0.6447,0.8224
i_londonbridge_1_6,illumination,908,811,3.80,0.6671,0.8733,0.9515,0.9703,1,1,1,0.3329,0.7776,0.8666,0.9333
i_melon_1_2,illumination,664,629,3.67,0.2601,0.9503,0.9819,0.9849,1,1,1,0.7399,0.9133,0.9480,0.9740
i_melon_1_3,illumination,620,557,3.60,0.3975,0.8903,0.9419,0.9677,1,1,1,0.6025,0.8675,0.9205,0.9603
i_melon_1_4,illumination,481,310,4.40,0.0000,0.6445,0.7422,0.8025,1,1,1,1.0000,1.0000,1.0000,1.0000
i_melon_1_5,illumination,610,509,3.33,0.7218,0.8295,0.9049,0.9393,1,1,1,0.2782,0.7594,0.8556,0.9278
i_melon_1_6,illumination,590,472,3.91,0.5097,0.7898,0.8932,0.9373,1,1,1,0.4903,0.8301,0.8981,0.9490
i_miniature_1_2,illumination,1454,1396,5.00,0.5111,0.9532,0.9794,0.9917,1,1,1,0.4889,0.8296,0.8978,0.9489
i_miniature_1_3,illumination,1306,1172,4.34,0.4259,0.8806,0.9403,0.9625,1,1,1,0.5741,0.8580,0.9148,0.9574
i_miniature_1_4,illumination,1028,771,5.08,0.8681,0.7354,0.8161,0.8609,1,1,1,0.1319,0.7106,0.8264,0.9132
i_miniature_1_5,illumination,696,371,3.88,0.9599,0.5345,0.6394,0.6839,1,1,1,0.0401,0.6800,0.8080,0.9040
i_miniature_1_6,illumination,1302,1151,4.45,0.6166,0.8740,0.9178,0.9493,1,1,1,0.3834,0.7945,0.8767,0.9383
i_nescafe_1_2,illumination,904,762,3.98,0.2704,0.8462,0.8993,0.9204,1,1,1,0.7296,0.9099,0.9459,0.9730
i_nescafe_1_3,illumination,1007,900,4.09,1.3770,0.8918,0.9275,0.9513,1,1,1,0.0000,0.5410,0.7246,0.8623
i_nescafe_1_4,illumination,1032,923,3.79,0.0000,0.8992,0.9264,0.9438,1,1,1,1.0000,1.0000,1.0000,1.0000
i_nescafe_1_5,illumination,934,794,3.85,0.0000,0.8555,0.9004,0.9422,1,1,1,1.0000,1.0000,1.0000,1.0000
i_nescafe_1_6,illumination,972,815,4.21,0.3181,0.8374,0.8858,0.9177,1,1,1,0.6819,0.8940,0.9364,0.9682
i_nijmegen_1_2,illumination,1462,1149,4.78,1.0000,0.7750,0.8659,0.9124,1,1,1,0.0000,0.6667,0.8000,0.9000
i_nijmegen_1_3,illumination,1573,1304,5.00,0.7224,0.8010,0.9002,0.9415,1,1,1,0.2776,0.7592,0.8555,0.9278
i_nijmegen_1_4,illumination,1013,641,4.69,0.6239,0.6130,0.7167,0.7720,1,1,1,0.3761,0.7920,0.8752,0.9376
i_nijmegen_1_5,illumination,1472,1210,4.74,0.7972,0.8010,0.8893,0.9327,1,1,1,0.2028,0.7343,0.8406,0.9203
i_nijmegen_1_6,illumination,1410,1132,4.90,0.6843,0.7787,0.8787,0.9255,1,1,1,0.3157,0.7719,0.8631,0.9316
i_nuts_1_2,illumination,1270,991,5.10,0.5640,0.7780,0.8701,0.9323,1,1,1,0.4360,0.8120,0.8872,0.9436
i_nuts_1_3,illumination,1049,731,6.01,0.5396,0.6969,0.8055,0.8627,1,1,1,0.4604,0.8201,0.8921,0.9460
i_nuts_1_4,illumination,771,468,5.56,1.0061,0.6018,0.7237,0.8067,1,1,1,0.0000,0.6646,0.7988,0.8994
i_nuts_1_5,illumination,609,273,4.90,0.8109,0.4154,0.5665,0.6601,1,1,1,0.1891,0.7297,0.8378,0.9189
i_nuts_1_6,illumination,465,153,5.11,1.7561,0.3054,0.4215,0.5247,1,1,1,0.0000,0.4146,0.6488,0.8244
i_objects_1_2,illumination,1469,1260,4.97,0.5889,0.8530,0.9367,0.9694,1,1,1,0.4111,0.8037,0.8822,0.9411
i_objects_1_3,illumination,1409,1137,4.70,1.1057,0.7999,0.9035,0.9503,1,1,1,0.0000,0.6314,0.7789,0.8894
i_objects_1_4,illumination,1268,912,4.80,0.6257,0.7137,0.8202,0.8927,1,1,1,0.3743,0.7914,0.8749,0.9374
i_objects_1_5,illumination,1289,894,4.80,1.4156,0.6811,0.7998,0.8782,1,1,1,0.0000,0.5281,0.7169,0.8584
