PairName,SeqType,NumMatches,Inliers,TimeMS,H_Error,MMA@3,MMA@5,MMA@7,MHA_Acc@3,MHA_Acc@5,MHA_Acc@7,AUC@1,AUC@3,AUC@5,AUC@10
i_lionday_1_4,illumination,868,355,4.80,2.2983,0.3456,0.5035,0.5979,1,1,1,0.0000,0.2339,0.5403,0.7702
i_lionday_1_5,illumination,965,546,4.21,2.6346,0.4870,0.6435,0.7264,1,1,1,0.0000,0.1218,0.4731,0.7365
i_lionday_1_6,illumination,1064,763,4.36,1.4298,0.6945,0.7932,0.8581,1,1,1,0.0000,0.5234,0.7140,0.8570
i_lionnight_1_2,illumination,1269,1106,4.51,0.8596,0.8668,0.8905,0.8960,1,1,1,0.1404,0.7135,0.8281,0.9140
i_lionnight_1_3,illumination,1106,856,4.56,1.0000,0.7658,0.8074,0.8273,1,1,1,0.0000,0.6667,0.8000,0.9000
i_lionnight_1_4,illumination,1422,1346,6.44,0.7954,0.9416,0.9592,0.9641,1,1,1,0.2046,0.7349,0.8409,0.9205
i_lionnight_1_5,illumination,1363,1242,4.60,1.3028,0.9068,0.9230,0.9266,1,1,1,0.0000,0.5657,0.7394,0.8697
i_lionnight_1_6,illumination,1303,1139,4.41,0.9641,0.8649,0.8856,0.8918,1,1,1,0.0359,0.6786,0.8072,0.9036
i_londonbridge_1_2,illumination,1053,992,3.88,1.1528,0.9364,0.9715,0.9858,1,1,1,0.0000,0.6157,0.7694,0.8847
i_londonbridge_1_3,illumination,1051,992,3.76,0.9742,0.9315,0.9676,0.9810,1,1,1,0.0258,0.6753,0.8052,0.9026
i_londonbridge_1_4,illumination,1033,891,3.87,2.2541,0.8103,0.9303,0.9555,1,1,1,0.0000,0.2486,0.5492,0.7746
i_londonbridge_1_5,illumination,852,513,3.93,2.4058,0.5423,0.7019,0.7805,1,1,1,0.0000,0.1981,0.5188,0.7594
i_londonbridge_1_6,illumination,966,851,3.89,0.8175,0.8716,0.9420,0.9586,1,1,1,0.1825,0.7275,0.8365,0.9183
i_melon_1_2,illumination,681,640,3.60,0.0000,0.9413,0.9721,0.9780,1,1,1,1.0000,1.0000,1.0000,1.0000
i_melon_1_3,illumination,628,565,3.63,0.4847,0.8933,0.9411,0.9618,1,1,1,0.5153,0.8384,0.9031,0.9515
i_melon_1_4,illumination,509,328,4.87,1.5773,0.6248,0.7269,0.7957,1,1,1,0.0000,0.4742,0.6845,0.8423
i_melon_1_5,illumination,644,529,3.51,0.0000,0.8230,0.8898,0.9193,1,1,1,1.0000,1.0000,1.0000,1.0000
i_melon_1_6,illumination,615,488,4.10,1.3974,0.7967,0.8650,0.9122,1,1,1,0.0000,0.5342,0.7205,0.8603
i_miniature_1_2,illumination,1586,1505,4.54,0.5204,0.9470,0.9735,0.9855,1,1,1,0.4796,0.8265,0.8959,0.9480
